time, act_r, act_thr, th_mo, th_bi
0.8728,0.313961,1.57447,0.682549,2.46638
0.8729,0.313965,1.57447,0.682559,2.46637
0.873,0.313968,1.57447,0.68257,2.46636
0.8731,0.313972,1.57447,0.68258,2.46635
0.8732,0.313976,1.57447,0.682591,2.46635
0.8733,0.31398,1.57447,0.682601,2.46634
0.8734,0.313984,1.57447,0.682611,2.46633
0.8735,0.313987,1.57447,0.682621,2.46632
0.8736,0.313991,1.57447,0.682631,2.46631
0.8737,0.313995,1.57447,0.682641,2.4663
0.8738,0.313998,1.57447,0.682651,2.46629
0.8739,0.314002,1.57447,0.682661,2.46628
0.874,0.314005,1.57447,0.68267,2.46627
0.8741,0.314009,1.57447,0.68268,2.46627
0.8742,0.314012,1.57447,0.68269,2.46626
0.8743,0.314016,1.57447,0.682699,2.46625
0.8744,0.31402,1.57447,0.682708,2.46624
0.8745,0.314023,1.57447,0.682718,2.46623
0.8746,0.314026,1.57447,0.682727,2.46622
0.8747,0.31403,1.57448,0.682736,2.46621
0.8748,0.314033,1.57448,0.682745,2.46621
0.8749,0.314037,1.57448,0.682754,2.4662
0.875,0.31404,1.57448,0.682763,2.46619
0.8751,0.314043,1.57448,0.682772,2.46618
0.8752,0.314047,1.57448,0.682781,2.46617
0.8753,0.31405,1.57448,0.68279,2.46617
0.8754,0.314053,1.57448,0.682798,2.46616
0.8755,0.314056,1.57448,0.682807,2.46615
0.8756,0.31406,1.57448,0.682815,2.46614
0.8757,0.314063,1.57448,0.682824,2.46613
0.8758,0.314066,1.57448,0.682832,2.46613
0.8759,0.314069,1.57448,0.68284,2.46612
0.876,0.314072,1.57448,0.682849,2.46611
0.8761,0.314075,1.57448,0.682857,2.4661
0.8762,0.314078,1.57448,0.682865,2.46609
0.8763,0.314081,1.57448,0.682873,2.46609
0.8764,0.314084,1.57448,0.682881,2.46608
0.8765,0.314087,1.57448,0.682888,2.46607
0.8766,0.31409,1.57448,0.682896,2.46606
0.8767,0.314093,1.57448,0.682904,2.46606
0.8768,0.314096,1.57448,0.682911,2.46605
0.8769,0.314099,1.57448,0.682919,2.46604
0.877,0.314102,1.57448,0.682926,2.46603
0.8771,0.314105,1.57448,0.682934,2.46603
0.8772,0.314107,1.57448,0.682941,2.46602
0.8773,0.31411,1.57448,0.682948,2.46601
0.8774,0.314113,1.57448,0.682955,2.46601
0.8775,0.314116,1.57448,0.682962,2.466
0.8776,0.314118,1.57448,0.682969,2.46599
0.8777,0.314121,1.57448,0.682976,2.46598
0.8778,0.314124,1.57448,0.682983,2.46598
0.8779,0.314126,1.57448,0.68299,2.46597
0.878,0.314129,1.57448,0.682996,2.46596
0.8781,0.314132,1.57448,0.683003,2.46596
0.8782,0.314134,1.57448,0.683009,2.46595
0.8783,0.314137,1.57448,0.683016,2.46594
0.8784,0.314139,1.57448,0.683022,2.46594
0.8785,0.314142,1.57448,0.683029,2.46593
0.8786,0.314144,1.57448,0.683035,2.46592
0.8787,0.314147,1.57448,0.683041,2.46592
0.8788,0.314149,1.57448,0.683047,2.46591
0.8789,0.314152,1.57448,0.683053,2.46591
0.879,0.314154,1.57448,0.683059,2.4659
0.8791,0.314156,1.57448,0.683065,2.46589
0.8792,0.314159,1.57448,0.68307,2.46589
0.8793,0.314161,1.57448,0.683076,2.46588
0.8794,0.314163,1.57448,0.683082,2.46587
0.8795,0.314166,1.57448,0.683087,2.46587
0.8796,0.314168,1.57448,0.683093,2.46586
0.8797,0.31417,1.57448,0.683098,2.46586
0.8798,0.314172,1.57448,0.683104,2.46585
0.8799,0.314174,1.57448,0.683109,2.46584
0.88,0.314176,1.57448,0.683114,2.46584
0.8801,0.314179,1.57448,0.683119,2.46583
0.8802,0.314181,1.57448,0.683124,2.46583
0.8803,0.314183,1.57448,0.683129,2.46582
0.8804,0.314185,1.57447,0.683134,2.46582
0.8805,0.314187,1.57447,0.683139,2.46581
0.8806,0.314189,1.57447,0.683144,2.4658
0.8807,0.314191,1.57447,0.683148,2.4658
0.8808,0.314193,1.57447,0.683153,2.46579
0.8809,0.314195,1.57447,0.683157,2.46579
0.881,0.314197,1.57447,0.683162,2.46578
0.8811,0.314198,1.57447,0.683166,2.46578
0.8812,0.3142,1.57447,0.683171,2.46577
0.8813,0.314202,1.57447,0.683175,2.46577
0.8814,0.314204,1.57447,0.683179,2.46576
0.8815,0.314206,1.57447,0.683183,2.46576
0.8816,0.314208,1.57447,0.683187,2.46575
0.8817,0.314209,1.57447,0.683191,2.46575
0.8818,0.314211,1.57447,0.683195,2.46574
0.8819,0.314213,1.57447,0.683199,2.46574
0.882,0.314214,1.57447,0.683203,2.46573
0.8821,0.314216,1.57447,0.683206,2.46573
0.8822,0.314218,1.57447,0.68321,2.46572
0.8823,0.314219,1.57447,0.683213,2.46572
0.8824,0.314221,1.57446,0.683217,2.46571
0.8825,0.314222,1.57446,0.68322,2.46571
0.8826,0.314224,1.57446,0.683223,2.4657
0.8827,0.314225,1.57446,0.683227,2.4657
0.8828,0.314227,1.57446,0.68323,2.46569
0.8829,0.314228,1.57446,0.683233,2.46569
0.883,0.31423,1.57446,0.683236,2.46569
0.8831,0.314231,1.57446,0.683239,2.46568
0.8832,0.314233,1.57446,0.683242,2.46568
0.8833,0.314234,1.57446,0.683244,2.46567
0.8834,0.314235,1.57446,0.683247,2.46567
0.8835,0.314237,1.57446,0.68325,2.46566
0.8836,0.314238,1.57446,0.683252,2.46566
0.8837,0.314239,1.57446,0.683255,2.46566
0.8838,0.314241,1.57445,0.683257,2.46565
0.8839,0.314242,1.57445,0.68326,2.46565
0.884,0.314243,1.57445,0.683262,2.46564
0.8841,0.314244,1.57445,0.683264,2.46564
0.8842,0.314245,1.57445,0.683266,2.46564
0.8843,0.314246,1.57445,0.683268,2.46563
0.8844,0.314248,1.57445,0.68327,2.46563
0.8845,0.314249,1.57445,0.683272,2.46563
0.8846,0.31425,1.57445,0.683274,2.46562
0.8847,0.314251,1.57445,0.683276,2.46562
0.8848,0.314252,1.57445,0.683278,2.46561
0.8849,0.314253,1.57445,0.683279,2.46561
0.885,0.314254,1.57444,0.683281,2.46561
0.8851,0.314255,1.57444,0.683282,2.4656
0.8852,0.314256,1.57444,0.683284,2.4656
0.8853,0.314256,1.57444,0.683285,2.4656
0.8854,0.314257,1.57444,0.683286,2.46559
0.8855,0.314258,1.57444,0.683288,2.46559
0.8856,0.314259,1.57444,0.683289,2.46559
0.8857,0.31426,1.57444,0.68329,2.46559
0.8858,0.314261,1.57444,0.683291,2.46558
0.8859,0.314261,1.57444,0.683292,2.46558
0.886,0.314262,1.57443,0.683292,2.46558
0.8861,0.314263,1.57443,0.683293,2.46557
0.8862,0.314263,1.57443,0.683294,2.46557
0.8863,0.314264,1.57443,0.683295,2.46557
0.8864,0.314265,1.57443,0.683295,2.46557
0.8865,0.314265,1.57443,0.683296,2.46556
0.8866,0.314266,1.57443,0.683296,2.46556
0.8867,0.314267,1.57443,0.683296,2.46556
0.8868,0.314267,1.57443,0.683297,2.46555
0.8869,0.314268,1.57442,0.683297,2.46555
0.887,0.314268,1.57442,0.683297,2.46555
0.8871,0.314269,1.57442,0.683297,2.46555
0.8872,0.314269,1.57442,0.683297,2.46555
0.8873,0.314269,1.57442,0.683297,2.46554
0.8874,0.31427,1.57442,0.683297,2.46554
0.8875,0.31427,1.57442,0.683297,2.46554
0.8876,0.314271,1.57442,0.683296,2.46554
0.8877,0.314271,1.57442,0.683296,2.46553
0.8878,0.314271,1.57441,0.683295,2.46553
0.8879,0.314271,1.57441,0.683295,2.46553
0.888,0.314272,1.57441,0.683294,2.46553
0.8881,0.314272,1.57441,0.683294,2.46553
0.8882,0.314272,1.57441,0.683293,2.46553
0.8883,0.314272,1.57441,0.683292,2.46552
0.8884,0.314273,1.57441,0.683291,2.46552
0.8885,0.314273,1.57441,0.68329,2.46552
0.8886,0.314273,1.5744,0.683289,2.46552
0.8887,0.314273,1.5744,0.683288,2.46552
0.8888,0.314273,1.5744,0.683287,2.46552
0.8889,0.314273,1.5744,0.683286,2.46551
0.889,0.314273,1.5744,0.683285,2.46551
0.8891,0.314273,1.5744,0.683283,2.46551
0.8892,0.314273,1.5744,0.683282,2.46551
0.8893,0.314273,1.57439,0.68328,2.46551
0.8894,0.314273,1.57439,0.683279,2.46551
0.8895,0.314273,1.57439,0.683277,2.46551
0.8896,0.314273,1.57439,0.683275,2.46551
0.8897,0.314272,1.57439,0.683274,2.4655
0.8898,0.314272,1.57439,0.683272,2.4655
0.8899,0.314272,1.57439,0.68327,2.4655
0.89,0.314272,1.57438,0.683268,2.4655
0.8901,0.314272,1.57438,0.683266,2.4655
0.8902,0.314271,1.57438,0.683264,2.4655
0.8903,0.314271,1.57438,0.683261,2.4655
0.8904,0.314271,1.57438,0.683259,2.4655
0.8905,0.31427,1.57438,0.683257,2.4655
0.8906,0.31427,1.57438,0.683254,2.4655
0.8907,0.31427,1.57437,0.683252,2.4655
0.8908,0.314269,1.57437,0.683249,2.4655
0.8909,0.314269,1.57437,0.683247,2.4655
0.891,0.314268,1.57437,0.683244,2.4655
0.8911,0.314268,1.57437,0.683241,2.4655
0.8912,0.314267,1.57437,0.683238,2.4655
0.8913,0.314267,1.57437,0.683235,2.46549
0.8914,0.314266,1.57436,0.683232,2.46549
0.8915,0.314266,1.57436,0.683229,2.46549
0.8916,0.314265,1.57436,0.683226,2.46549
0.8917,0.314265,1.57436,0.683223,2.46549
0.8918,0.314264,1.57436,0.68322,2.46549
0.8919,0.314263,1.57436,0.683217,2.46549
0.892,0.314263,1.57435,0.683213,2.4655
0.8921,0.314262,1.57435,0.68321,2.4655
0.8922,0.314261,1.57435,0.683206,2.4655
0.8923,0.31426,1.57435,0.683203,2.4655
0.8924,0.31426,1.57435,0.683199,2.4655
0.8925,0.314259,1.57435,0.683195,2.4655
0.8926,0.314258,1.57434,0.683191,2.4655
0.8927,0.314257,1.57434,0.683188,2.4655
0.8928,0.314256,1.57434,0.683184,2.4655
0.8929,0.314255,1.57434,0.68318,2.4655
0.893,0.314254,1.57434,0.683176,2.4655
0.8931,0.314253,1.57434,0.683171,2.4655
0.8932,0.314252,1.57433,0.683167,2.4655
0.8933,0.314251,1.57433,0.683163,2.4655
0.8934,0.31425,1.57433,0.683159,2.4655
0.8935,0.314249,1.57433,0.683154,2.4655
0.8936,0.314248,1.57433,0.68315,2.4655
0.8937,0.314247,1.57433,0.683145,2.46551
0.8938,0.314246,1.57432,0.683141,2.46551
0.8939,0.314245,1.57432,0.683136,2.46551
0.894,0.314244,1.57432,0.683131,2.46551
0.8941,0.314243,1.57432,0.683126,2.46551
0.8942,0.314241,1.57432,0.683121,2.46551
0.8943,0.31424,1.57431,0.683116,2.46551
0.8944,0.314239,1.57431,0.683111,2.46551
0.8945,0.314238,1.57431,0.683106,2.46552
0.8946,0.314236,1.57431,0.683101,2.46552
0.8947,0.314235,1.57431,0.683096,2.46552
0.8948,0.314234,1.57431,0.683091,2.46552
0.8949,0.314232,1.5743,0.683085,2.46552
0.895,0.314231,1.5743,0.68308,2.46552
0.8951,0.314229,1.5743,0.683074,2.46553
0.8952,0.314228,1.5743,0.683069,2.46553
0.8953,0.314226,1.5743,0.683063,2.46553
0.8954,0.314225,1.57429,0.683057,2.46553
0.8955,0.314223,1.57429,0.683052,2.46553
0.8956,0.314222,1.57429,0.683046,2.46554
0.8957,0.31422,1.57429,0.68304,2.46554
0.8958,0.314219,1.57429,0.683034,2.46554
0.8959,0.314217,1.57429,0.683028,2.46554
0.896,0.314216,1.57428,0.683022,2.46555
0.8961,0.314214,1.57428,0.683016,2.46555
0.8962,0.314212,1.57428,0.683009,2.46555
0.8963,0.31421,1.57428,0.683003,2.46555
0.8964,0.314209,1.57428,0.682997,2.46556
0.8965,0.314207,1.57427,0.68299,2.46556
0.8966,0.314205,1.57427,0.682984,2.46556
0.8967,0.314203,1.57427,0.682977,2.46556
0.8968,0.314202,1.57427,0.68297,2.46557
0.8969,0.3142,1.57427,0.682964,2.46557
0.897,0.314198,1.57426,0.682957,2.46557
0.8971,0.314196,1.57426,0.68295,2.46557
0.8972,0.314194,1.57426,0.682943,2.46558
0.8973,0.314192,1.57426,0.682936,2.46558
0.8974,0.31419,1.57426,0.682929,2.46558
0.8975,0.314188,1.57425,0.682922,2.46559
0.8976,0.314186,1.57425,0.682915,2.46559
0.8977,0.314184,1.57425,0.682908,2.46559
0.8978,0.314182,1.57425,0.6829,2.4656
0.8979,0.31418,1.57425,0.682893,2.4656
0.898,0.314178,1.57424,0.682886,2.4656
0.8981,0.314176,1.57424,0.682878,2.46561
0.8982,0.314174,1.57424,0.682871,2.46561
0.8983,0.314171,1.57424,0.682863,2.46561
0.8984,0.314169,1.57424,0.682855,2.46562
0.8985,0.314167,1.57423,0.682848,2.46562
0.8986,0.314165,1.57423,0.68284,2.46562
0.8987,0.314162,1.57423,0.682832,2.46563
0.8988,0.31416,1.57423,0.682824,2.46563
0.8989,0.314158,1.57423,0.682816,2.46564
0.899,0.314156,1.57422,0.682808,2.46564
0.8991,0.314153,1.57422,0.6828,2.46564
0.8992,0.314151,1.57422,0.682791,2.46565
0.8993,0.314148,1.57422,0.682783,2.46565
0.8994,0.314146,1.57422,0.682775,2.46566
0.8995,0.314144,1.57421,0.682766,2.46566
0.8996,0.314141,1.57421,0.682758,2.46566
0.8997,0.314139,1.57421,0.682749,2.46567
0.8998,0.314136,1.57421,0.682741,2.46567
0.8999,0.314134,1.5742,0.682732,2.46568
0.9,0.314131,1.5742,0.682723,2.46568
0.9001,0.314128,1.5742,0.682715,2.46569
0.9002,0.314126,1.5742,0.682706,2.46569
0.9003,0.314123,1.5742,0.682697,2.4657
0.9004,0.314121,1.57419,0.682688,2.4657
0.9005,0.314118,1.57419,0.682679,2.4657
0.9006,0.314115,1.57419,0.68267,2.46571
0.9007,0.314112,1.57419,0.682661,2.46571
0.9008,0.31411,1.57419,0.682651,2.46572
0.9009,0.314107,1.57418,0.682642,2.46572
0.901,0.314104,1.57418,0.682633,2.46573
0.9011,0.314101,1.57418,0.682623,2.46573
0.9012,0.314098,1.57418,0.682614,2.46574
0.9013,0.314096,1.57417,0.682604,2.46574
0.9014,0.314093,1.57417,0.682595,2.46575
0.9015,0.31409,1.57417,0.682585,2.46575
0.9016,0.314087,1.57417,0.682575,2.46576
0.9017,0.314084,1.57417,0.682565,2.46577
0.9018,0.314081,1.57416,0.682556,2.46577
0.9019,0.314078,1.57416,0.682546,2.46578
0.902,0.314075,1.57416,0.682536,2.46578
0.9021,0.314072,1.57416,0.682526,2.46579
0.9022,0.314069,1.57415,0.682516,2.46579
0.9023,0.314066,1.57415,0.682505,2.4658
0.9024,0.314063,1.57415,0.682495,2.4658
0.9025,0.314059,1.57415,0.682485,2.46581
0.9026,0.314056,1.57415,0.682474,2.46582
0.9027,0.314053,1.57414,0.682464,2.46582
0.9028,0.31405,1.57414,0.682454,2.46583
0.9029,0.314047,1.57414,0.682443,2.46583
0.903,0.314043,1.57414,0.682432,2.46584
0.9031,0.31404,1.57413,0.682422,2.46585
0.9032,0.314037,1.57413,0.682411,2.46585
0.9033,0.314034,1.57413,0.6824,2.46586
0.9034,0.31403,1.57413,0.682389,2.46587
0.9035,0.314027,1.57413,0.682378,2.46587
0.9036,0.314024,1.57412,0.682368,2.46588
0.9037,0.31402,1.57412,0.682356,2.46588
0.9038,0.314017,1.57412,0.682345,2.46589
0.9039,0.314013,1.57412,0.682334,2.4659
0.904,0.31401,1.57411,0.682323,2.4659
0.9041,0.314006,1.57411,0.682312,2.46591
0.9042,0.314003,1.57411,0.6823,2.46592
0.9043,0.313999,1.57411,0.682289,2.46592
0.9044,0.313996,1.5741,0.682278,2.46593
0.9045,0.313992,1.5741,0.682266,2.46594
0.9046,0.313989,1.5741,0.682254,2.46594
0.9047,0.313985,1.5741,0.682243,2.46595
0.9048,0.313981,1.5741,0.682231,2.46596
0.9049,0.313978,1.57409,0.682219,2.46597
0.905,0.313974,1.57409,0.682207,2.46597
0.9051,0.31397,1.57409,0.682196,2.46598
0.9052,0.313966,1.57409,0.682184,2.46599
0.9053,0.313963,1.57408,0.682172,2.46599
0.9054,0.313959,1.57408,0.68216,2.466
0.9055,0.313955,1.57408,0.682147,2.46601
0.9056,0.313951,1.57408,0.682135,2.46602
0.9057,0.313947,1.57407,0.682123,2.46602
0.9058,0.313944,1.57407,0.682111,2.46603
0.9059,0.31394,1.57407,0.682098,2.46604
0.906,0.313936,1.57407,0.682086,2.46605
0.9061,0.313932,1.57406,0.682073,2.46606
0.9062,0.313928,1.57406,0.682061,2.46606
0.9063,0.313924,1.57406,0.682048,2.46607
0.9064,0.31392,1.57406,0.682036,2.46608
0.9065,0.313916,1.57405,0.682023,2.46609
0.9066,0.313912,1.57405,0.68201,2.46609
0.9067,0.313908,1.57405,0.681997,2.4661
0.9068,0.313904,1.57405,0.681984,2.46611
0.9069,0.3139,1.57405,0.681972,2.46612
0.907,0.313896,1.57404,0.681959,2.46613
0.9071,0.313891,1.57404,0.681946,2.46614
0.9072,0.313887,1.57404,0.681932,2.46614
0.9073,0.313883,1.57404,0.681919,2.46615
0.9074,0.313879,1.57403,0.681906,2.46616
0.9075,0.313875,1.57403,0.681893,2.46617
0.9076,0.31387,1.57403,0.681879,2.46618
0.9077,0.313866,1.57403,0.681866,2.46619
0.9078,0.313862,1.57402,0.681852,2.46619
0.9079,0.313857,1.57402,0.681839,2.4662
0.908,0.313853,1.57402,0.681825,2.46621
0.9081,0.313849,1.57402,0.681812,2.46622
0.9082,0.313844,1.57401,0.681798,2.46623
0.9083,0.31384,1.57401,0.681784,2.46624
0.9084,0.313835,1.57401,0.68177,2.46625
0.9085,0.313831,1.57401,0.681757,2.46626
0.9086,0.313827,1.574,0.681743,2.46627
0.9087,0.313822,1.574,0.681729,2.46627
0.9088,0.313818,1.574,0.681715,2.46628
0.9089,0.313813,1.574,0.681701,2.46629
0.909,0.313808,1.57399,0.681686,2.4663
0.9091,0.313804,1.57399,0.681672,2.46631
0.9092,0.313799,1.57399,0.681658,2.46632
0.9093,0.313795,1.57399,0.681644,2.46633
0.9094,0.31379,1.57398,0.681629,2.46634
0.9095,0.313785,1.57398,0.681615,2.46635
0.9096,0.313781,1.57398,0.6816,2.46636
0.9097,0.313776,1.57398,0.681586,2.46637
0.9098,0.313771,1.57397,0.681571,2.46638
0.9099,0.313767,1.57397,0.681557,2.46639
0.91,0.313762,1.57397,0.681542,2.4664
0.9101,0.313757,1.57397,0.681527,2.46641
0.9102,0.313752,1.57396,0.681512,2.46642
0.9103,0.313747,1.57396,0.681497,2.46643
0.9104,0.313742,1.57396,0.681482,2.46644
0.9105,0.313738,1.57396,0.681467,2.46645
0.9106,0.313733,1.57395,0.681452,2.46646
0.9107,0.313728,1.57395,0.681437,2.46647
0.9108,0.313723,1.57395,0.681422,2.46648
0.9109,0.313718,1.57395,0.681407,2.46649
0.911,0.313713,1.57395,0.681392,2.4665
0.9111,0.313708,1.57394,0.681376,2.46651
0.9112,0.313703,1.57394,0.681361,2.46652
0.9113,0.313698,1.57394,0.681346,2.46653
0.9114,0.313693,1.57394,0.68133,2.46654
0.9115,0.313688,1.57393,0.681315,2.46655
0.9116,0.313683,1.57393,0.681299,2.46656
0.9117,0.313678,1.57393,0.681283,2.46657
0.9118,0.313672,1.57393,0.681268,2.46658
0.9119,0.313667,1.57392,0.681252,2.46659
0.912,0.313662,1.57392,0.681236,2.4666
0.9121,0.313657,1.57392,0.68122,2.46661
0.9122,0.313652,1.57392,0.681204,2.46663
0.9123,0.313646,1.57391,0.681189,2.46664
0.9124,0.313641,1.57391,0.681172,2.46665
0.9125,0.313636,1.57391,0.681156,2.46666
0.9126,0.313631,1.5739,0.68114,2.46667
0.9127,0.313625,1.5739,0.681124,2.46668
0.9128,0.31362,1.5739,0.681108,2.46669
0.9129,0.313615,1.5739,0.681092,2.4667
0.913,0.313609,1.5739,0.681075,2.46671
0.9131,0.313604,1.57389,0.681059,2.46673
0.9132,0.313598,1.57389,0.681043,2.46674
0.9133,0.313593,1.57389,0.681026,2.46675
0.9134,0.313588,1.57388,0.68101,2.46676
0.9135,0.313582,1.57388,0.680993,2.46677
0.9136,0.313577,1.57388,0.680976,2.46678
0.9137,0.313571,1.57388,0.68096,2.4668
0.9138,0.313565,1.57387,0.680943,2.46681
0.9139,0.31356,1.57387,0.680926,2.46682
0.914,0.313554,1.57387,0.680909,2.46683
0.9141,0.313549,1.57387,0.680892,2.46684
0.9142,0.313543,1.57386,0.680875,2.46685
0.9143,0.313537,1.57386,0.680858,2.46687
0.9144,0.313532,1.57386,0.680841,2.46688
0.9145,0.313526,1.57386,0.680824,2.46689
0.9146,0.31352,1.57385,0.680807,2.4669
0.9147,0.313515,1.57385,0.68079,2.46691
0.9148,0.313509,1.57385,0.680773,2.46693
0.9149,0.313503,1.57385,0.680755,2.46694
0.915,0.313497,1.57384,0.680738,2.46695
0.9151,0.313492,1.57384,0.680721,2.46696
0.9152,0.313486,1.57384,0.680703,2.46698
0.9153,0.31348,1.57384,0.680686,2.46699
0.9154,0.313474,1.57383,0.680668,2.467
0.9155,0.313468,1.57383,0.68065,2.46701
0.9156,0.313462,1.57383,0.680633,2.46703
0.9157,0.313457,1.57383,0.680615,2.46704
0.9158,0.313451,1.57382,0.680597,2.46705
0.9159,0.313445,1.57382,0.68058,2.46706
0.916,0.313439,1.57382,0.680562,2.46708
0.9161,0.313433,1.57382,0.680544,2.46709
0.9162,0.313427,1.57381,0.680526,2.4671
0.9163,0.313421,1.57381,0.680508,2.46712
0.9164,0.313415,1.57381,0.68049,2.46713
0.9165,0.313409,1.57381,0.680472,2.46714
0.9166,0.313403,1.5738,0.680454,2.46715
0.9167,0.313396,1.5738,0.680435,2.46717
0.9168,0.31339,1.5738,0.680417,2.46718
0.9169,0.313384,1.5738,0.680399,2.46719
0.917,0.313378,1.57379,0.680381,2.46721
0.9171,0.313372,1.57379,0.680362,2.46722
0.9172,0.313366,1.57379,0.680344,2.46723
0.9173,0.31336,1.57379,0.680325,2.46725
0.9174,0.313353,1.57378,0.680307,2.46726
0.9175,0.313347,1.57378,0.680288,2.46727
0.9176,0.313341,1.57378,0.68027,2.46729
0.9177,0.313335,1.57378,0.680251,2.4673
0.9178,0.313328,1.57377,0.680232,2.46731
0.9179,0.313322,1.57377,0.680213,2.46733
0.918,0.313316,1.57377,0.680195,2.46734
0.9181,0.313309,1.57377,0.680176,2.46736
0.9182,0.313303,1.57376,0.680157,2.46737
0.9183,0.313297,1.57376,0.680138,2.46738
0.9184,0.31329,1.57376,0.680119,2.4674
0.9185,0.313284,1.57376,0.6801,2.46741
0.9186,0.313277,1.57375,0.680081,2.46742
0.9187,0.313271,1.57375,0.680062,2.46744
0.9188,0.313264,1.57375,0.680042,2.46745
0.9189,0.313258,1.57374,0.680023,2.46747
0.919,0.313251,1.57374,0.680004,2.46748
0.9191,0.313245,1.57374,0.679985,2.46749
0.9192,0.313238,1.57374,0.679965,2.46751
0.9193,0.313232,1.57373,0.679946,2.46752
0.9194,0.313225,1.57373,0.679926,2.46754
0.9195,0.313219,1.57373,0.679907,2.46755
0.9196,0.313212,1.57373,0.679887,2.46757
0.9197,0.313205,1.57372,0.679868,2.46758
0.9198,0.313199,1.57372,0.679848,2.4676
0.9199,0.313192,1.57372,0.679828,2.46761
0.92,0.313185,1.57372,0.679809,2.46762
0.9201,0.313179,1.57371,0.679789,2.46764
0.9202,0.313172,1.57371,0.679769,2.46765
0.9203,0.313165,1.57371,0.679749,2.46767
0.9204,0.313158,1.57371,0.679729,2.46768
0.9205,0.313152,1.5737,0.679709,2.4677
0.9206,0.313145,1.5737,0.679689,2.46771
0.9207,0.313138,1.5737,0.679669,2.46773
0.9208,0.313131,1.5737,0.679649,2.46774
0.9209,0.313124,1.57369,0.679629,2.46776
0.921,0.313117,1.57369,0.679609,2.46777
0.9211,0.313111,1.57369,0.679588,2.46779
0.9212,0.313104,1.57369,0.679568,2.4678
0.9213,0.313097,1.57368,0.679548,2.46782
0.9214,0.31309,1.57368,0.679528,2.46783
0.9215,0.313083,1.57368,0.679507,2.46785
0.9216,0.313076,1.57368,0.679487,2.46786
0.9217,0.313069,1.57367,0.679466,2.46788
0.9218,0.313062,1.57367,0.679446,2.46789
0.9219,0.313055,1.57367,0.679425,2.46791
0.922,0.313048,1.57366,0.679405,2.46793
0.9221,0.313041,1.57366,0.679384,2.46794
0.9222,0.313034,1.57366,0.679363,2.46796
0.9223,0.313027,1.57366,0.679342,2.46797
0.9224,0.31302,1.57365,0.679322,2.46799
0.9225,0.313012,1.57365,0.679301,2.468
0.9226,0.313005,1.57365,0.67928,2.46802
0.9227,0.312998,1.57365,0.679259,2.46803
0.9228,0.312991,1.57364,0.679238,2.46805
0.9229,0.312984,1.57364,0.679217,2.46807
0.923,0.312977,1.57364,0.679196,2.46808
0.9231,0.312969,1.57364,0.679175,2.4681
0.9232,0.312962,1.57363,0.679154,2.46811
0.9233,0.312955,1.57363,0.679133,2.46813
0.9234,0.312948,1.57363,0.679112,2.46815
0.9235,0.31294,1.57363,0.67909,2.46816
0.9236,0.312933,1.57362,0.679069,2.46818
0.9237,0.312926,1.57362,0.679048,2.46819
0.9238,0.312918,1.57362,0.679026,2.46821
0.9239,0.312911,1.57362,0.679005,2.46823
0.924,0.312904,1.57361,0.678984,2.46824
0.9241,0.312896,1.57361,0.678962,2.46826
0.9242,0.312889,1.57361,0.678941,2.46828
0.9243,0.312882,1.57361,0.678919,2.46829
0.9244,0.312874,1.5736,0.678897,2.46831
0.9245,0.312867,1.5736,0.678876,2.46833
0.9246,0.312859,1.5736,0.678854,2.46834
0.9247,0.312852,1.5736,0.678832,2.46836
0.9248,0.312844,1.57359,0.678811,2.46838
0.9249,0.312837,1.57359,0.678789,2.46839
0.925,0.312829,1.57359,0.678767,2.46841
0.9251,0.312822,1.57359,0.678745,2.46843
0.9252,0.312814,1.57358,0.678723,2.46844
0.9253,0.312807,1.57358,0.678701,2.46846
0.9254,0.312799,1.57358,0.678679,2.46848
0.9255,0.312791,1.57358,0.678657,2.46849
0.9256,0.312784,1.57357,0.678635,2.46851
0.9257,0.312776,1.57357,0.678613,2.46853
0.9258,0.312769,1.57357,0.678591,2.46854
0.9259,0.312761,1.57357,0.678569,2.46856
0.926,0.312753,1.57356,0.678547,2.46858
0.9261,0.312746,1.57356,0.678524,2.4686
0.9262,0.312738,1.57356,0.678502,2.46861
0.9263,0.31273,1.57355,0.67848,2.46863
0.9264,0.312722,1.57355,0.678457,2.46865
0.9265,0.312715,1.57355,0.678435,2.46866
0.9266,0.312707,1.57355,0.678413,2.46868
0.9267,0.312699,1.57354,0.67839,2.4687
0.9268,0.312691,1.57354,0.678368,2.46872
0.9269,0.312683,1.57354,0.678345,2.46873
0.927,0.312676,1.57354,0.678322,2.46875
0.9271,0.312668,1.57353,0.6783,2.46877
0.9272,0.31266,1.57353,0.678277,2.46879
0.9273,0.312652,1.57353,0.678255,2.4688
0.9274,0.312644,1.57353,0.678232,2.46882
0.9275,0.312636,1.57352,0.678209,2.46884
0.9276,0.312628,1.57352,0.678186,2.46886
0.9277,0.31262,1.57352,0.678163,2.46888
0.9278,0.312612,1.57352,0.678141,2.46889
0.9279,0.312605,1.57351,0.678118,2.46891
